Date;Annee;Heure;Mois;Jours;Prix
2020-07-30;2020;10;July;Thursday;40,9
2020-07-30;2020;11;July;Thursday;41,47
2020-07-30;2020;12;July;Thursday;42,04
2020-07-30;2020;13;July;Thursday;42
2020-07-30;2020;14;July;Thursday;41,7
2020-07-30;2020;15;July;Thursday;41,47
2020-07-30;2020;16;July;Thursday;41,55
2020-07-30;2020;17;July;Thursday;41,65
2020-07-30;2020;18;July;Thursday;45,99
2020-07-30;2020;19;July;Thursday;56,84
2020-07-30;2020;20;July;Thursday;55,34
2020-07-30;2020;21;July;Thursday;48,63
2020-07-30;2020;22;July;Thursday;44,54
2020-07-30;2020;23;July;Thursday;41,77
2020-07-31;2020;0;July;Friday;39,68
2020-07-31;2020;1;July;Friday;33,9
2020-07-31;2020;2;July;Friday;30,83
2020-07-31;2020;3;July;Friday;27,94
2020-07-31;2020;4;July;Friday;27,45
2020-07-31;2020;5;July;Friday;29,21
2020-07-31;2020;6;July;Friday;37,21
2020-07-31;2020;7;July;Friday;40,18
2020-07-31;2020;8;July;Friday;42,84
2020-07-31;2020;9;July;Friday;43,03
2020-07-31;2020;10;July;Friday;43,45
2020-07-31;2020;11;July;Friday;44,27
2020-07-31;2020;12;July;Friday;48,84
2020-07-31;2020;13;July;Friday;46,14
2020-07-31;2020;14;July;Friday;44,39
2020-07-31;2020;15;July;Friday;43,01
2020-07-31;2020;16;July;Friday;42,86
2020-07-31;2020;17;July;Friday;43,73
2020-07-31;2020;18;July;Friday;48,8
2020-07-31;2020;19;July;Friday;53,32
2020-07-31;2020;20;July;Friday;49,12
2020-07-31;2020;21;July;Friday;46,15
2020-07-31;2020;22;July;Friday;44,97
2020-07-31;2020;23;July;Friday;42,5
2020-08-01;2020;0;August;Saturday;37,96
2020-08-01;2020;1;August;Saturday;32,4
2020-08-01;2020;2;August;Saturday;31,01
2020-08-01;2020;3;August;Saturday;28,29
2020-08-01;2020;4;August;Saturday;27,45
2020-08-01;2020;5;August;Saturday;28,1
2020-08-01;2020;6;August;Saturday;27,78
2020-08-01;2020;7;August;Saturday;29,72
2020-08-01;2020;8;August;Saturday;30,99
2020-08-01;2020;9;August;Saturday;33,02
2020-08-01;2020;10;August;Saturday;31,98
2020-08-01;2020;11;August;Saturday;31,32
2020-08-01;2020;12;August;Saturday;35,79
2020-08-01;2020;13;August;Saturday;33,15
2020-08-01;2020;14;August;Saturday;30,61
2020-08-01;2020;15;August;Saturday;30,33
2020-08-01;2020;16;August;Saturday;30,3
2020-08-01;2020;17;August;Saturday;32,62
2020-08-01;2020;18;August;Saturday;38,43
2020-08-01;2020;19;August;Saturday;38,78
2020-08-01;2020;20;August;Saturday;38,37
2020-08-01;2020;21;August;Saturday;37,78
2020-08-01;2020;22;August;Saturday;37,12
2020-08-01;2020;23;August;Saturday;33,8
2020-08-02;2020;0;August;Sunday;30,67
2020-08-02;2020;1;August;Sunday;27,82
2020-08-02;2020;2;August;Sunday;27,09
2020-08-02;2020;3;August;Sunday;25,28
2020-08-02;2020;4;August;Sunday;25,23
2020-08-02;2020;5;August;Sunday;25,09
2020-08-02;2020;6;August;Sunday;25,01
2020-08-02;2020;7;August;Sunday;24,26
2020-08-02;2020;8;August;Sunday;26,79
2020-08-02;2020;9;August;Sunday;27,62
2020-08-02;2020;10;August;Sunday;27,63
2020-08-02;2020;11;August;Sunday;28,01
2020-08-02;2020;12;August;Sunday;28,1
2020-08-02;2020;13;August;Sunday;27,4
2020-08-02;2020;14;August;Sunday;26,43
2020-08-02;2020;15;August;Sunday;24,16
2020-08-02;2020;16;August;Sunday;23,86
2020-08-02;2020;17;August;Sunday;25,56
2020-08-02;2020;18;August;Sunday;28,08
2020-08-02;2020;19;August;Sunday;33
2020-08-02;2020;20;August;Sunday;34,14
2020-08-02;2020;21;August;Sunday;35,49
2020-08-02;2020;22;August;Sunday;38,43
2020-08-02;2020;23;August;Sunday;35,1
2020-08-03;2020;0;August;Monday;28,06
2020-08-03;2020;1;August;Monday;26,31
2020-08-03;2020;2;August;Monday;26,05
2020-08-03;2020;3;August;Monday;25,06
2020-08-03;2020;4;August;Monday;26,03
2020-08-03;2020;5;August;Monday;27,93
2020-08-03;2020;6;August;Monday;34,12
2020-08-03;2020;7;August;Monday;39,19
2020-08-03;2020;8;August;Monday;41
2020-08-03;2020;9;August;Monday;42,65
2020-08-03;2020;10;August;Monday;41,2
2020-08-03;2020;11;August;Monday;41,16
2020-08-03;2020;12;August;Monday;40,97
2020-08-03;2020;13;August;Monday;39,9
2020-08-03;2020;14;August;Monday;38,24
2020-08-03;2020;15;August;Monday;37,18
2020-08-03;2020;16;August;Monday;37,75
2020-08-03;2020;17;August;Monday;39,67
2020-08-03;2020;18;August;Monday;42,1
2020-08-03;2020;19;August;Monday;45,45
2020-08-03;2020;20;August;Monday;43,06
2020-08-03;2020;21;August;Monday;41,7
2020-08-03;2020;22;August;Monday;40,9
2020-08-03;2020;23;August;Monday;35,05
2020-08-04;2020;0;August;Tuesday;31,6
2020-08-04;2020;1;August;Tuesday;28,02
2020-08-04;2020;2;August;Tuesday;26,14
2020-08-04;2020;3;August;Tuesday;23,66
2020-08-04;2020;4;August;Tuesday;23,67
2020-08-04;2020;5;August;Tuesday;28,35
2020-08-04;2020;6;August;Tuesday;30,3
2020-08-04;2020;7;August;Tuesday;36,24
2020-08-04;2020;8;August;Tuesday;39,97
2020-08-04;2020;9;August;Tuesday;40,12
2020-08-04;2020;10;August;Tuesday;38,59
2020-08-04;2020;11;August;Tuesday;35,75
2020-08-04;2020;12;August;Tuesday;37
2020-08-04;2020;13;August;Tuesday;36,88
2020-08-04;2020;14;August;Tuesday;35,22
2020-08-04;2020;15;August;Tuesday;34,33
2020-08-04;2020;16;August;Tuesday;33,37
2020-08-04;2020;17;August;Tuesday;37,72
2020-08-04;2020;18;August;Tuesday;40,41
2020-08-04;2020;19;August;Tuesday;41,01
2020-08-04;2020;20;August;Tuesday;41,2
2020-08-04;2020;21;August;Tuesday;41,16
2020-08-04;2020;22;August;Tuesday;39,83
2020-08-04;2020;23;August;Tuesday;34,8
2020-08-05;2020;0;August;Wednesday;34,64
2020-08-05;2020;1;August;Wednesday;31
2020-08-05;2020;2;August;Wednesday;26,54
2020-08-05;2020;3;August;Wednesday;19,64
2020-08-05;2020;4;August;Wednesday;19,5
2020-08-05;2020;5;August;Wednesday;22,85
2020-08-05;2020;6;August;Wednesday;28,77
2020-08-05;2020;7;August;Wednesday;34,11
2020-08-05;2020;8;August;Wednesday;33,68
2020-08-05;2020;9;August;Wednesday;35,03
2020-08-05;2020;10;August;Wednesday;34,6
2020-08-05;2020;11;August;Wednesday;33,22
2020-08-05;2020;12;August;Wednesday;35,06
2020-08-05;2020;13;August;Wednesday;35,21
2020-08-05;2020;14;August;Wednesday;33,94
2020-08-05;2020;15;August;Wednesday;31,77
2020-08-05;2020;16;August;Wednesday;30,91
2020-08-05;2020;17;August;Wednesday;31,99
2020-08-05;2020;18;August;Wednesday;39,67
2020-08-05;2020;19;August;Wednesday;43,04
2020-08-05;2020;20;August;Wednesday;43,4
2020-08-05;2020;21;August;Wednesday;42,43
2020-08-05;2020;22;August;Wednesday;41,69
2020-08-05;2020;23;August;Wednesday;36,71
2020-08-06;2020;0;August;Thursday;33,51
2020-08-06;2020;1;August;Thursday;28,04
2020-08-06;2020;2;August;Thursday;27
2020-08-06;2020;3;August;Thursday;26,53
2020-08-06;2020;4;August;Thursday;24,06
2020-08-06;2020;5;August;Thursday;27,14
2020-08-06;2020;6;August;Thursday;32
2020-08-06;2020;7;August;Thursday;36,96
2020-08-06;2020;8;August;Thursday;38,45
2020-08-06;2020;9;August;Thursday;37,55
2020-08-06;2020;10;August;Thursday;36,91
2020-08-06;2020;11;August;Thursday;36,6
2020-08-06;2020;12;August;Thursday;38,59
2020-08-06;2020;13;August;Thursday;39,27
2020-08-06;2020;14;August;Thursday;38,36
2020-08-06;2020;15;August;Thursday;36,01
2020-08-06;2020;16;August;Thursday;36,19
2020-08-06;2020;17;August;Thursday;39,69
2020-08-06;2020;18;August;Thursday;43,39
2020-08-06;2020;19;August;Thursday;53,96
2020-08-06;2020;20;August;Thursday;49,22
2020-08-06;2020;21;August;Thursday;43,39
2020-08-06;2020;22;August;Thursday;41,39
2020-08-06;2020;23;August;Thursday;37
2020-08-07;2020;0;August;Friday;34,26
2020-08-07;2020;1;August;Friday;31,01
2020-08-07;2020;2;August;Friday;29,2
2020-08-07;2020;3;August;Friday;27,81
2020-08-07;2020;4;August;Friday;27,48
2020-08-07;2020;5;August;Friday;30,66
2020-08-07;2020;6;August;Friday;34,89
2020-08-07;2020;7;August;Friday;39,09
2020-08-07;2020;8;August;Friday;39,2
2020-08-07;2020;9;August;Friday;39
2020-08-07;2020;10;August;Friday;37,15
2020-08-07;2020;11;August;Friday;38,97
2020-08-07;2020;12;August;Friday;41,34
2020-08-07;2020;13;August;Friday;40,9
2020-08-07;2020;14;August;Friday;39,99
2020-08-07;2020;15;August;Friday;36,73
2020-08-07;2020;16;August;Friday;36,4
2020-08-07;2020;17;August;Friday;40,11
2020-08-07;2020;18;August;Friday;43,82
2020-08-07;2020;19;August;Friday;50,11
2020-08-07;2020;20;August;Friday;47,07
2020-08-07;2020;21;August;Friday;44,4
2020-08-07;2020;22;August;Friday;42,47
2020-08-07;2020;23;August;Friday;39,99
2020-08-08;2020;0;August;Saturday;38
2020-08-08;2020;1;August;Saturday;32,8
2020-08-08;2020;2;August;Saturday;30,96
2020-08-08;2020;3;August;Saturday;29,52
2020-08-08;2020;4;August;Saturday;28,94
2020-08-08;2020;5;August;Saturday;29,5
2020-08-08;2020;6;August;Saturday;29,48
2020-08-08;2020;7;August;Saturday;31,7
2020-08-08;2020;8;August;Saturday;32,64
2020-08-08;2020;9;August;Saturday;33,11
2020-08-08;2020;10;August;Saturday;29,6
2020-08-08;2020;11;August;Saturday;29,67
2020-08-08;2020;12;August;Saturday;35,98
2020-08-08;2020;13;August;Saturday;32,65
2020-08-08;2020;14;August;Saturday;30,3
2020-08-08;2020;15;August;Saturday;27,39
2020-08-08;2020;16;August;Saturday;28,9
2020-08-08;2020;17;August;Saturday;33,2
2020-08-08;2020;18;August;Saturday;38,1
2020-08-08;2020;19;August;Saturday;40,7
2020-08-08;2020;20;August;Saturday;41,2
2020-08-08;2020;21;August;Saturday;40,09
2020-08-08;2020;22;August;Saturday;38,62
2020-08-08;2020;23;August;Saturday;33,08
2020-08-09;2020;0;August;Sunday;31,95
2020-08-09;2020;1;August;Sunday;29,16
2020-08-09;2020;2;August;Sunday;28
2020-08-09;2020;3;August;Sunday;26,17
2020-08-09;2020;4;August;Sunday;25,78
2020-08-09;2020;5;August;Sunday;25,8
2020-08-09;2020;6;August;Sunday;24,7
2020-08-09;2020;7;August;Sunday;24,4
2020-08-09;2020;8;August;Sunday;25,03
2020-08-09;2020;9;August;Sunday;24,64
2020-08-09;2020;10;August;Sunday;26,42
2020-08-09;2020;11;August;Sunday;27,25
2020-08-09;2020;12;August;Sunday;30,56
2020-08-09;2020;13;August;Sunday;26,79
2020-08-09;2020;14;August;Sunday;25,41
2020-08-09;2020;15;August;Sunday;26,21
2020-08-09;2020;16;August;Sunday;27,66
2020-08-09;2020;17;August;Sunday;29,46
2020-08-09;2020;18;August;Sunday;35
2020-08-09;2020;19;August;Sunday;39,9
2020-08-09;2020;20;August;Sunday;40,24
2020-08-09;2020;21;August;Sunday;41,82
2020-08-09;2020;22;August;Sunday;42,11
2020-08-09;2020;23;August;Sunday;39,78
2020-08-10;2020;0;August;Monday;33,9
2020-08-10;2020;1;August;Monday;28,8
2020-08-10;2020;2;August;Monday;28,19
2020-08-10;2020;3;August;Monday;26,1
2020-08-10;2020;4;August;Monday;26,95
2020-08-10;2020;5;August;Monday;29,13
2020-08-10;2020;6;August;Monday;36,9
2020-08-10;2020;7;August;Monday;38,61
2020-08-10;2020;8;August;Monday;40,35
2020-08-10;2020;9;August;Monday;41
2020-08-10;2020;10;August;Monday;40,57
2020-08-10;2020;11;August;Monday;38,97
2020-08-10;2020;12;August;Monday;41,4
2020-08-10;2020;13;August;Monday;41,46
2020-08-10;2020;14;August;Monday;40,86
2020-08-10;2020;15;August;Monday;39,57
2020-08-10;2020;16;August;Monday;40
2020-08-10;2020;17;August;Monday;42,21
2020-08-10;2020;18;August;Monday;46,38
2020-08-10;2020;19;August;Monday;52,74
2020-08-10;2020;20;August;Monday;47,29
2020-08-10;2020;21;August;Monday;43,4
2020-08-10;2020;22;August;Monday;42,04
2020-08-10;2020;23;August;Monday;37,29
2020-08-11;2020;0;August;Tuesday;34,89
2020-08-11;2020;1;August;Tuesday;33,92
2020-08-11;2020;2;August;Tuesday;32,34
2020-08-11;2020;3;August;Tuesday;30,75
2020-08-11;2020;4;August;Tuesday;30,49
2020-08-11;2020;5;August;Tuesday;32,67
2020-08-11;2020;6;August;Tuesday;36,1
2020-08-11;2020;7;August;Tuesday;40,53
2020-08-11;2020;8;August;Tuesday;41,26
2020-08-11;2020;9;August;Tuesday;41,65
2020-08-11;2020;10;August;Tuesday;42,35
2020-08-11;2020;11;August;Tuesday;41,99
2020-08-11;2020;12;August;Tuesday;43,52
2020-08-11;2020;13;August;Tuesday;41,52
2020-08-11;2020;14;August;Tuesday;39,53
2020-08-11;2020;15;August;Tuesday;39,11
2020-08-11;2020;16;August;Tuesday;39,11
2020-08-11;2020;17;August;Tuesday;42,21
2020-08-11;2020;18;August;Tuesday;48,13
2020-08-11;2020;19;August;Tuesday;50,92
2020-08-11;2020;20;August;Tuesday;46,97
2020-08-11;2020;21;August;Tuesday;44,6
2020-08-11;2020;22;August;Tuesday;42,68
2020-08-11;2020;23;August;Tuesday;40
2020-08-12;2020;0;August;Wednesday;39
2020-08-12;2020;1;August;Wednesday;33,1
2020-08-12;2020;2;August;Wednesday;31,72
2020-08-12;2020;3;August;Wednesday;30,17
2020-08-12;2020;4;August;Wednesday;30,09
2020-08-12;2020;5;August;Wednesday;31,25
2020-08-12;2020;6;August;Wednesday;34,93
2020-08-12;2020;7;August;Wednesday;39
2020-08-12;2020;8;August;Wednesday;41,4
2020-08-12;2020;9;August;Wednesday;42,44
2020-08-12;2020;10;August;Wednesday;42,19
2020-08-12;2020;11;August;Wednesday;42,6
2020-08-12;2020;12;August;Wednesday;44,02
2020-08-12;2020;13;August;Wednesday;41,51
2020-08-12;2020;14;August;Wednesday;40,77
2020-08-12;2020;15;August;Wednesday;39
2020-08-12;2020;16;August;Wednesday;38,99
2020-08-12;2020;17;August;Wednesday;43,23
2020-08-12;2020;18;August;Wednesday;52,05
2020-08-12;2020;19;August;Wednesday;56,4
2020-08-12;2020;20;August;Wednesday;48,08
2020-08-12;2020;21;August;Wednesday;45,07
2020-08-12;2020;22;August;Wednesday;44,02
2020-08-12;2020;23;August;Wednesday;40,72
2020-08-13;2020;0;August;Thursday;36,17
2020-08-13;2020;1;August;Thursday;32,57
2020-08-13;2020;2;August;Thursday;30,67
2020-08-13;2020;3;August;Thursday;29,53
2020-08-13;2020;4;August;Thursday;27,92
2020-08-13;2020;5;August;Thursday;31,14
2020-08-13;2020;6;August;Thursday;34,88
2020-08-13;2020;7;August;Thursday;39
2020-08-13;2020;8;August;Thursday;39,99
2020-08-13;2020;9;August;Thursday;42,26
2020-08-13;2020;10;August;Thursday;41,74
2020-08-13;2020;11;August;Thursday;40,29
2020-08-13;2020;12;August;Thursday;41,93
2020-08-13;2020;13;August;Thursday;41,74
2020-08-13;2020;14;August;Thursday;39,99
2020-08-13;2020;15;August;Thursday;38,09
2020-08-13;2020;16;August;Thursday;39
2020-08-13;2020;17;August;Thursday;42,53
2020-08-13;2020;18;August;Thursday;49,5
2020-08-13;2020;19;August;Thursday;53,39
2020-08-13;2020;20;August;Thursday;48,91
2020-08-13;2020;21;August;Thursday;44,29
2020-08-13;2020;22;August;Thursday;42,06
2020-08-13;2020;23;August;Thursday;36,3
2020-08-14;2020;0;August;Friday;33,41
2020-08-14;2020;1;August;Friday;32,24
2020-08-14;2020;2;August;Friday;31,07
2020-08-14;2020;3;August;Friday;30,18
2020-08-14;2020;4;August;Friday;30,07
2020-08-14;2020;5;August;Friday;32,1
2020-08-14;2020;6;August;Friday;34,01
2020-08-14;2020;7;August;Friday;35,74
2020-08-14;2020;8;August;Friday;39,53
2020-08-14;2020;9;August;Friday;41
2020-08-14;2020;10;August;Friday;41,42
2020-08-14;2020;11;August;Friday;43,41
2020-08-14;2020;12;August;Friday;42,17
2020-08-14;2020;13;August;Friday;39,17
2020-08-14;2020;14;August;Friday;37,61
2020-08-14;2020;15;August;Friday;37,01
2020-08-14;2020;16;August;Friday;38,01
2020-08-14;2020;17;August;Friday;39
2020-08-14;2020;18;August;Friday;41,35
2020-08-14;2020;19;August;Friday;46,08
2020-08-14;2020;20;August;Friday;43
2020-08-14;2020;21;August;Friday;41,91
2020-08-14;2020;22;August;Friday;40
2020-08-14;2020;23;August;Friday;35,39
2020-08-15;2020;0;August;Saturday;38,4
2020-08-15;2020;1;August;Saturday;33,9
2020-08-15;2020;2;August;Saturday;31,77
2020-08-15;2020;3;August;Saturday;30,31
2020-08-15;2020;4;August;Saturday;29,92
2020-08-15;2020;5;August;Saturday;29,06
2020-08-15;2020;6;August;Saturday;29
2020-08-15;2020;7;August;Saturday;29,1
2020-08-15;2020;8;August;Saturday;30,38
2020-08-15;2020;9;August;Saturday;31,39
2020-08-15;2020;10;August;Saturday;30,14
2020-08-15;2020;11;August;Saturday;29,91
2020-08-15;2020;12;August;Saturday;29,53
2020-08-15;2020;13;August;Saturday;28
2020-08-15;2020;14;August;Saturday;27,14
2020-08-15;2020;15;August;Saturday;26,07
2020-08-15;2020;16;August;Saturday;27,3
2020-08-15;2020;17;August;Saturday;29,11
2020-08-15;2020;18;August;Saturday;34,09
2020-08-15;2020;19;August;Saturday;36,98
2020-08-15;2020;20;August;Saturday;39,59
2020-08-15;2020;21;August;Saturday;39,93
2020-08-15;2020;22;August;Saturday;39,59
2020-08-15;2020;23;August;Saturday;34,14
2020-08-16;2020;0;August;Sunday;33,12
2020-08-16;2020;1;August;Sunday;29
2020-08-16;2020;2;August;Sunday;28
2020-08-16;2020;3;August;Sunday;26,5
2020-08-16;2020;4;August;Sunday;26,15
2020-08-16;2020;5;August;Sunday;25,7
2020-08-16;2020;6;August;Sunday;26
2020-08-16;2020;7;August;Sunday;25,95
2020-08-16;2020;8;August;Sunday;28
2020-08-16;2020;9;August;Sunday;28,36
2020-08-16;2020;10;August;Sunday;25,51
2020-08-16;2020;11;August;Sunday;24,11
2020-08-16;2020;12;August;Sunday;25
2020-08-16;2020;13;August;Sunday;22,64
2020-08-16;2020;14;August;Sunday;19,66
2020-08-16;2020;15;August;Sunday;20,9
2020-08-16;2020;16;August;Sunday;22,5
2020-08-16;2020;17;August;Sunday;28,11
2020-08-16;2020;18;August;Sunday;34
2020-08-16;2020;19;August;Sunday;36,98
2020-08-16;2020;20;August;Sunday;39,77
2020-08-16;2020;21;August;Sunday;40,21
2020-08-16;2020;22;August;Sunday;39,98
2020-08-16;2020;23;August;Sunday;35,07
2020-08-17;2020;0;August;Monday;32,34
2020-08-17;2020;1;August;Monday;28,72
2020-08-17;2020;2;August;Monday;28,25
2020-08-17;2020;3;August;Monday;27,75
2020-08-17;2020;4;August;Monday;27,91
2020-08-17;2020;5;August;Monday;30,13
2020-08-17;2020;6;August;Monday;34,9
2020-08-17;2020;7;August;Monday;38,62
2020-08-17;2020;8;August;Monday;41,92
2020-08-17;2020;9;August;Monday;44,75
2020-08-17;2020;10;August;Monday;42,11
2020-08-17;2020;11;August;Monday;41,91
2020-08-17;2020;12;August;Monday;39,97
2020-08-17;2020;13;August;Monday;38,67
2020-08-17;2020;14;August;Monday;38,09
2020-08-17;2020;15;August;Monday;39
2020-08-17;2020;16;August;Monday;41
2020-08-17;2020;17;August;Monday;45
2020-08-17;2020;18;August;Monday;51,25
2020-08-17;2020;19;August;Monday;55,8
2020-08-17;2020;20;August;Monday;55,52
2020-08-17;2020;21;August;Monday;51,1
2020-08-17;2020;22;August;Monday;45
2020-08-17;2020;23;August;Monday;38,74
2020-08-18;2020;0;August;Tuesday;35,83
2020-08-18;2020;1;August;Tuesday;33,4
2020-08-18;2020;2;August;Tuesday;31,27
2020-08-18;2020;3;August;Tuesday;29,92
2020-08-18;2020;4;August;Tuesday;29,95
2020-08-18;2020;5;August;Tuesday;32,79
2020-08-18;2020;6;August;Tuesday;37,07
2020-08-18;2020;7;August;Tuesday;41,06
2020-08-18;2020;8;August;Tuesday;44,61
2020-08-18;2020;9;August;Tuesday;49,22
2020-08-18;2020;10;August;Tuesday;44,03
2020-08-18;2020;11;August;Tuesday;41,21
2020-08-18;2020;12;August;Tuesday;40,8
2020-08-18;2020;13;August;Tuesday;39,59
2020-08-18;2020;14;August;Tuesday;36,5
2020-08-18;2020;15;August;Tuesday;35,99
2020-08-18;2020;16;August;Tuesday;37,6
2020-08-18;2020;17;August;Tuesday;43,68
2020-08-18;2020;18;August;Tuesday;51,25
2020-08-18;2020;19;August;Tuesday;58,05
2020-08-18;2020;20;August;Tuesday;55,66
2020-08-18;2020;21;August;Tuesday;52
2020-08-18;2020;22;August;Tuesday;49,06
2020-08-18;2020;23;August;Tuesday;40,29
2020-08-19;2020;0;August;Wednesday;37,68
2020-08-19;2020;1;August;Wednesday;33,91
2020-08-19;2020;2;August;Wednesday;32,52
2020-08-19;2020;3;August;Wednesday;30,48
2020-08-19;2020;4;August;Wednesday;30,25
2020-08-19;2020;5;August;Wednesday;33,43
2020-08-19;2020;6;August;Wednesday;39
2020-08-19;2020;7;August;Wednesday;40,73
2020-08-19;2020;8;August;Wednesday;44,06
2020-08-19;2020;9;August;Wednesday;42,16
2020-08-19;2020;10;August;Wednesday;38,42
2020-08-19;2020;11;August;Wednesday;38,82
2020-08-19;2020;12;August;Wednesday;38,29
2020-08-19;2020;13;August;Wednesday;33,68
2020-08-19;2020;14;August;Wednesday;33,25
2020-08-19;2020;15;August;Wednesday;33,32
2020-08-19;2020;16;August;Wednesday;34,98
2020-08-19;2020;17;August;Wednesday;42,04
2020-08-19;2020;18;August;Wednesday;45,9
2020-08-19;2020;19;August;Wednesday;50,9
2020-08-19;2020;20;August;Wednesday;46,75
2020-08-19;2020;21;August;Wednesday;41
2020-08-19;2020;22;August;Wednesday;39,79
2020-08-19;2020;23;August;Wednesday;33,97
2020-08-20;2020;0;August;Thursday;33,16
2020-08-20;2020;1;August;Thursday;28,6
2020-08-20;2020;2;August;Thursday;26,1
2020-08-20;2020;3;August;Thursday;25,01
2020-08-20;2020;4;August;Thursday;25,05
2020-08-20;2020;5;August;Thursday;28,03
2020-08-20;2020;6;August;Thursday;33
2020-08-20;2020;7;August;Thursday;37,74
2020-08-20;2020;8;August;Thursday;39,79
2020-08-20;2020;9;August;Thursday;40,49
2020-08-20;2020;10;August;Thursday;39,82
2020-08-20;2020;11;August;Thursday;38,08
2020-08-20;2020;12;August;Thursday;37,21
2020-08-20;2020;13;August;Thursday;34,62
2020-08-20;2020;14;August;Thursday;33,87
2020-08-20;2020;15;August;Thursday;35,96
2020-08-20;2020;16;August;Thursday;36,84
2020-08-20;2020;17;August;Thursday;43,34
2020-08-20;2020;18;August;Thursday;47,99
2020-08-20;2020;19;August;Thursday;59,85
2020-08-20;2020;20;August;Thursday;55
2020-08-20;2020;21;August;Thursday;47,68
2020-08-20;2020;22;August;Thursday;42,23
2020-08-20;2020;23;August;Thursday;37,57
2020-08-21;2020;0;August;Friday;34,67
2020-08-21;2020;1;August;Friday;28,45
2020-08-21;2020;2;August;Friday;24,15
2020-08-21;2020;3;August;Friday;23,12
2020-08-21;2020;4;August;Friday;20,97
2020-08-21;2020;5;August;Friday;23,09
2020-08-21;2020;6;August;Friday;28,16
2020-08-21;2020;7;August;Friday;35,46
2020-08-21;2020;8;August;Friday;38,98
2020-08-21;2020;9;August;Friday;38
2020-08-21;2020;10;August;Friday;33,9
2020-08-21;2020;11;August;Friday;32,97
2020-08-21;2020;12;August;Friday;33,48
2020-08-21;2020;13;August;Friday;32,61
2020-08-21;2020;14;August;Friday;31,32
2020-08-21;2020;15;August;Friday;28,24
2020-08-21;2020;16;August;Friday;27,92
2020-08-21;2020;17;August;Friday;33,9
2020-08-21;2020;18;August;Friday;38,73
2020-08-21;2020;19;August;Friday;41,2
2020-08-21;2020;20;August;Friday;41,6
